Dist Code,Year,State Code,State Name,Dist Name,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),WHEAT AREA (1000 ha),WHEAT PRODUCTION (1000 tons),WHEAT YIELD (Kg per ha),KHARIF SORGHUM AREA (1000 ha),KHARIF SORGHUM PRODUCTION (1000 tons),KHARIF SORGHUM YIELD (Kg per ha),RABI SORGHUM AREA (1000 ha),RABI SORGHUM PRODUCTION (1000 tons),RABI SORGHUM YIELD (Kg per ha),SORGHUM AREA (1000 ha),SORGHUM PRODUCTION (1000 tons),SORGHUM YIELD (Kg per ha),PEARL MILLET AREA (1000 ha),PEARL MILLET PRODUCTION (1000 tons),PEARL MILLET YIELD (Kg per ha),MAIZE AREA (1000 ha),MAIZE PRODUCTION (1000 tons),MAIZE YIELD (Kg per ha),FINGER MILLET AREA (1000 ha),FINGER MILLET PRODUCTION (1000 tons),FINGER MILLET YIELD (Kg per ha),BARLEY AREA (1000 ha),BARLEY PRODUCTION (1000 tons),BARLEY YIELD (Kg per ha),CHICKPEA AREA (1000 ha),CHICKPEA PRODUCTION (1000 tons),CHICKPEA YIELD (Kg per ha),PIGEONPEA AREA (1000 ha),PIGEONPEA PRODUCTION (1000 tons),PIGEONPEA YIELD (Kg per ha),MINOR PULSES AREA (1000 ha),MINOR PULSES PRODUCTION (1000 tons),MINOR PULSES YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),SESAMUM AREA (1000 ha),SESAMUM PRODUCTION (1000 tons),SESAMUM YIELD (Kg per ha),RAPESEED AND MUSTARD AREA (1000 ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),RAPESEED AND MUSTARD YIELD (Kg per ha),SAFFLOWER AREA (1000 ha),SAFFLOWER PRODUCTION (1000 tons),SAFFLOWER YIELD (Kg per ha),CASTOR AREA (1000 ha),CASTOR PRODUCTION (1000 tons),CASTOR YIELD (Kg per ha),LINSEED AREA (1000 ha),LINSEED PRODUCTION (1000 tons),LINSEED YIELD (Kg per ha),SUNFLOWER AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),SUNFLOWER YIELD (Kg per ha),SOYABEAN AREA (1000 ha),SOYABEAN PRODUCTION (1000 tons),SOYABEAN YIELD (Kg per ha),OILSEEDS AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),SUGARCANE AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha),COTTON AREA (1000 ha),COTTON PRODUCTION (1000 tons),COTTON YIELD (Kg per ha),FRUITS AREA (1000 ha),VEGETABLES AREA (1000 ha),FRUITS AND VEGETABLES AREA (1000 ha),POTATOES AREA (1000 ha),ONION AREA (1000 ha),FODDER AREA (1000 ha),TOTAL_AREA_1000_ha,TOTAL_PRODUCTION_1000_tons,OVERALL_YIELD_Kg_per_ha,RICE AREA (1000 ha)_PROPORTION,WHEAT AREA (1000 ha)_PROPORTION,KHARIF SORGHUM AREA (1000 ha)_PROPORTION,RABI SORGHUM AREA (1000 ha)_PROPORTION,SORGHUM AREA (1000 ha)_PROPORTION,PEARL MILLET AREA (1000 ha)_PROPORTION,MAIZE AREA (1000 ha)_PROPORTION,FINGER MILLET AREA (1000 ha)_PROPORTION,BARLEY AREA (1000 ha)_PROPORTION,CHICKPEA AREA (1000 ha)_PROPORTION,PIGEONPEA AREA (1000 ha)_PROPORTION,MINOR PULSES AREA (1000 ha)_PROPORTION,GROUNDNUT AREA (1000 ha)_PROPORTION,SESAMUM AREA (1000 ha)_PROPORTION,RAPESEED AND MUSTARD AREA (1000 ha)_PROPORTION,SAFFLOWER AREA (1000 ha)_PROPORTION,CASTOR AREA (1000 ha)_PROPORTION,LINSEED AREA (1000 ha)_PROPORTION,SUNFLOWER AREA (1000 ha)_PROPORTION,SOYABEAN AREA (1000 ha)_PROPORTION,OILSEEDS AREA (1000 ha)_PROPORTION,SUGARCANE AREA (1000 ha)_PROPORTION,COTTON AREA (1000 ha)_PROPORTION,FRUITS AREA (1000 ha)_PROPORTION,VEGETABLES AREA (1000 ha)_PROPORTION,FRUITS AND VEGETABLES AREA (1000 ha)_PROPORTION,POTATOES AREA (1000 ha)_PROPORTION,ONION AREA (1000 ha)_PROPORTION,FODDER AREA (1000 ha)_PROPORTION,CROP_DIVERSIFICATION_INDEX,PRODUCTIVITY_EFFICIENCY,YEAR_SINCE_2010,IS_MONSOON_YEAR,TOTAL_PRODUCTION_1000_tons_YoY_Growth,OVERALL_YIELD_Kg_per_ha_YoY_Growth
651,2014,19,Kerala,Alappuzha,34.42,103.1,2995.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.02,333.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.34,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12.44,6.29,18.72,0.0,0.0,0.1,107.48,103.11999999999999,959.4343133606251,0.32024562709341275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005582433941198362,0.0,0.0005582433941198362,0.0,0.0,0.0,0.0,0.0,0.0,0.3288053591365836,0.0004652028284331969,0.0,0.11574246371417937,0.058522515816896166,0.1741719389653889,0.0,0.0,0.0009304056568663938,0.2578289982962531,0.1697916353879359,4,0,-0.035540591096146934,-0.000813591538481262
651,2015,19,Kerala,Alappuzha,31.72,89.34,2816.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,948.72,0.0,0.0,0.0,0.02,0.01,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.34,0.0,0.0,0.04,0.39,8754.06,0.0,0.0,0.0,13.49,2.31,15.8,0.0,0.0,0.12,96.88000000000001,89.78000000000002,926.7134599504542,0.32741535920726667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041288191577208916,0.0,0.00020644095788604458,0.0,0.0,0.0,0.0,0.0,0.0,0.34413707679603633,0.00041288191577208916,0.0,0.13924442609413706,0.02384393063583815,0.1630883567299752,0.0,0.0,0.0012386457473162675,0.2721884182019896,0.16400100737470413,5,0,-0.12936384794414246,-0.03410431850780804
651,2016,19,Kerala,Alappuzha,32.45,102.44,3156.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.1,0.04,419.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.32,8050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.59,102.8,3154.3418226449826,0.9957042037434796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003068425897514575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012273703590058298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9914377830279233,0.558225663999307,6,1,0.14502116284250377,2.403794116483024
651,2017,19,Kerala,Alappuzha,36.33,105.68,2909.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,769.23,0.0,0.0,0.0,0.11,0.04,336.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.23,8214.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,105.97000000000001,2903.287671232877,0.9953424657534247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000821917808219178,0.0,0.0030136986301369864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000821917808219178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9907170576093076,0.5137964682267668,7,0,0.030836575875486494,-0.07959002718405173
653,2010,19,Kerala,Eranakulam,9.38,18.77,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.11,720.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.34,0.0,0.0,0.66,0.43,659.57,0.0,0.0,0.0,31.84,3.91,35.74,0.19,0.0,0.51,128.73,19.31,150.00388409850075,0.0728656878738445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011652295502213937,0.0,7.768197001475959e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.3599782490483959,0.005127010020974133,0.0,0.2473393925269945,0.030373650275771,0.27763536083275075,0.0014759574302804321,0.0,0.003961780470752739,0.2741199997496895,0.026546272570151016,0,0,,
653,2011,19,Kerala,Eranakulam,7.98,17.2,2154.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,816.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.86,0.0,0.0,0.64,0.45,713.84,0.0,0.0,0.0,32.76,3.62,36.37,0.12,0.0,0.48,131.95,17.75,134.5206517620311,0.06047745358090186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009094353921940129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3778704054566124,0.004850322091701402,0.0,0.2482758620689655,0.027434634331186057,0.27563471011746876,0.0009094353921940129,0.0,0.0036377415687760518,0.28485003491366934,0.023806196149189808,1,0,-0.08078715691351623,-0.10321887616125003
653,2012,19,Kerala,Eranakulam,4.18,9.17,2194.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.18,0.12,681.32,0.0,0.0,0.0,0.01,0.01,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.3,0.0,0.0,0.27,0.29,1043.8,0.0,0.0,0.0,27.87,3.66,31.53,0.19,0.0,0.48,115.67,9.589999999999998,82.90827353678567,0.03613728710988156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015561511195642775,0.0,8.64528399757932e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.40892193308550184,0.002334226679346417,0.0,0.24094406501253568,0.03164173943114031,0.27258580444367597,0.001642603959540071,0.0,0.004149736318838073,0.3019091099551196,0.014672324259169955,2,1,-0.45971830985915507,-0.3836762426378103
653,2013,19,Kerala,Eranakulam,4.18,9.42,2252.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.24,0.0,0.0,0.0,0.0,0.0,0.03,0.01,333.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.96,0.0,0.0,0.33,0.35,1060.24,0.0,0.0,0.0,32.48,10.79,43.27,0.15,0.0,0.48,139.91,9.78,69.90207990851262,0.029876349081552424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017153884640125794,0.0,0.00021442355800157243,0.0,0.0,0.0,0.0,0.0,0.0,0.3427917947251805,0.002358659138017297,0.0,0.2321492387963691,0.07712100636123222,0.3092702451576013,0.0010721177900078621,0.0,0.003430776928025159,0.27390928547595833,0.012370610785340323,3,0,0.019812304483837417,-0.15687449603569803
653,2014,19,Kerala,Eranakulam,4.78,10.33,2161.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.05,0.0,0.0,0.21,0.23,1074.77,0.0,0.0,0.0,32.64,11.77,44.41,0.17,0.0,0.5,141.93999999999997,10.56,74.39763280259267,0.03367620121177963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002888544455403692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33147808933352124,0.001479498379597013,0.0,0.22995631957165005,0.08292236156122307,0.3128786811328731,0.0011976891644356774,0.0,0.003522615189516698,0.2686852821831674,0.013166191334450737,4,0,0.07975460122699407,0.06431214779250927
653,2015,19,Kerala,Eranakulam,6.13,13.09,2136.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,999.41,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.29,0.0,0.0,0.18,1.97,11201.07,0.0,0.0,0.0,32.37,3.97,36.35,0.1,0.0,0.55,125.28999999999998,15.41,122.99465240641713,0.0489264905419427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027137042062415203,0.0,7.981482959533883e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.3614813632372895,0.0014366669327160989,0.0,0.25836060340011174,0.031686487349349514,0.2901269055790566,0.0007981482959533884,0.0,0.004389815627743636,0.2850197757500787,0.021766433496533462,5,0,0.459280303030303,0.6532065305461026
653,2016,19,Kerala,Eranakulam,4.87,11.02,2263.54,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2666.67,0.0,0.0,1846.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,1389.14,0.0,0.0,0.0,0.0,0.0,152.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1.87,11279.58,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,5.19,12.95,2495.183044315992,0.9383429672447013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007707129094412331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03275529865125241,0.0,0.0,0.0,0.0,0.02119460500963391,0.0,0.0,0.8820690448877158,0.4415739606004879,6,1,-0.15963659961064247,19.28692301248219
653,2017,19,Kerala,Eranakulam,5.58,13.35,2392.29,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2479.13,0.01,0.01,1797.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.07,1391.13,0.0,0.0,0.0,0.0,0.0,74.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,2.06,11220.07,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,5.919999999999999,15.5,2618.243243243244,0.9425675675675678,0.0,0.0,0.0,0.0,0.0,0.0,0.0016891891891891895,0.0,0.0,0.0,0.008445945945945948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03040540540540541,0.0,0.0,0.0,0.0,0.016891891891891896,0.0,0.0,0.8897176314828346,0.4633519939020435,7,0,0.19691119691119696,0.0493191067515395
652,2010,19,Kerala,Kannur,14.39,32.95,2290.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.37,776.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.74,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,62.0,4.11,66.1,0.0,0.0,0.44,284.41,33.32,117.15481171548116,0.05059597060581555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016525438627333776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48078478253225976,0.000562568123483703,0.0,0.21799514784993493,0.014450968671987623,0.2324109560142048,0.0,0.0,0.0015470623395801835,0.3354649675992416,0.02073295357246665,0,0,,
652,2011,19,Kerala,Kannur,12.76,29.0,2272.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.61,868.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.81,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,73.53,4.63,78.15,0.0,0.0,0.33,324.08,29.61,91.36632930140706,0.03937299432238953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002159960503579363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4746050357936312,0.0005245618365835597,0.0,0.22688842261170084,0.01428659590224636,0.24114416193532465,0.0,0.0,0.001018267094544557,0.33663912011814806,0.016169151191956162,1,0,-0.1113445378151261,-0.22012311774870397
652,2012,19,Kerala,Kannur,13.79,32.22,2337.18,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,1695.25,0.55,0.36,658.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.9,4.61,77.52,0.0,0.0,0.44,319.13,32.64,102.27806849873093,0.043211230533011624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.400557766427475e-05,0.001723435590511704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4678030896499859,0.0,0.0,0.22843355372418767,0.014445523767743555,0.24291041268448593,0.0,0.0,0.0013787484724093629,0.33210785135941634,0.0181002078755041,2,1,0.10233029381965553,0.1194284511674677
652,2013,19,Kerala,Kannur,13.33,31.55,2367.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,1254.97,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.3,7.89,79.19,0.0,0.0,0.4,323.79999999999995,31.580000000000002,97.5293390982088,0.04116738727609636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.264978381717111e-05,0.0016059295861642993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466769610870908,0.0,0.0,0.22019765287214332,0.024366893143916,0.24456454601605931,0.0,0.0,0.0012353304508956149,0.32846530602278917,0.017259822536246007,3,0,-0.03247549019607843,-0.04642959600455365
652,2014,19,Kerala,Kannur,11.04,26.46,2397.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.18,800.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.33,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,70.55,9.94,80.49,0.0,0.0,0.44,326.66,26.650000000000002,81.58329761831875,0.03379660809404273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007040960019592237,0.0019592236576256657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46938713034959895,0.0,0.0,0.21597379538357922,0.030429192432498618,0.24640298781607783,0.0,0.0,0.001346966264617645,0.3297576859323047,0.014437842518301084,4,0,-0.1561114629512349,-0.16349994398949952
652,2015,19,Kerala,Kannur,12.55,28.41,2263.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.21,1297.87,0.81,0.76,936.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.02,0.0,0.0,0.0,0.04,10359.28,0.0,0.0,0.0,71.19,5.54,76.73,0.0,0.0,0.46,325.46999999999997,29.42,90.39235567026148,0.03855962147048884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005223215657357054,0.0024887086367407136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4855132577503304,0.0,0.0,0.21872983685132272,0.017021538083387102,0.23575137493470985,0.0,0.0,0.0014133407072848497,0.3409296169530742,0.015996786525241585,5,0,0.1039399624765478,0.10797624402430062
652,2016,19,Kerala,Kannur,10.16,24.1,2372.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.52,752.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,11263.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.85,24.66,2272.811059907834,0.9364055299539171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06359447004608294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8808995731487186,0.40222066421392233,6,1,-0.16179469748470432,24.1438414571109
652,2017,19,Kerala,Kannur,10.07,23.85,2367.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.6,720.5,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,12823.463099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.91,24.490000000000002,2244.729605866178,0.923006416131989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076993583868011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8578688561776588,0.3972510733420856,7,0,-0.006893755068937524,-0.012355384280290593
659,2010,19,Kerala,Kollam,6.33,13.79,2178.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.08,727.27,0.0,0.0,0.0,0.19,0.13,684.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.95,0.0,0.0,0.1,0.01,100.0,0.0,0.0,0.0,31.57,4.25,35.82,0.0,0.0,0.4,150.72,14.01,92.95382165605096,0.0419984076433121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007298301486199576,0.0,0.0012606157112526539,0.0,0.0,0.0,0.0,0.0,0.0,0.47737526539278136,0.0006634819532908706,0.0,0.20946125265392782,0.028197983014861996,0.23765923566878983,0.0,0.0,0.0026539278131634822,0.33081167050669175,0.01645009061564292,0,0,,
